CODIGO_CA,COMUNIDAD_AUTONOMA,Codigo Provincia,PROVINCIA,NUMERO_INSCRIPCION,Codigo Municipio,DENOMINACION,FECHA_INSCRIPCION,SUPERFICIE,HABITANTES,DENSIDAD,CAPITALIDAD,ANOTACION
15,"Navarra, Comunidad Foral de",13430,Navarra,1310333,9869,Aria,09/12/86,"8,32",51,"6,13",Aria, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310348,9870,Aribe,09/12/86,"4,04",33,"8,17",Aribe, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310351,9871,Armañanzas,09/12/86,"12,38",53,"4,28",Armañanzas, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310364,9872,Arróniz,09/12/86,"55,21",1051,"19,04",Arróniz, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310370,9873,Arruazu,29/12/86,"5,71",110,"19,26",Arruazu, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310386,9874,Artajona,09/12/86,"67,14",1675,"24,95",Artajona, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310399,9875,Artazu,09/12/86,"6,03",116,"19,24",Artazu, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310403,9876,Atez/Atetz,09/12/86,"26,33",215,"8,17",Erice/Eritzegoiti, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310581,9894,Auritz/Burguete,09/12/86,"19,19",231,"12,04",Auritz/Burguete, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310410,9877,Ayegui/Aiegi,09/12/86,"9,61",2366,"246,2",Ayegui/Aiegi, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310425,9878,Azagra,09/12/86,"33,7",3843,"114,04",Azagra," 
 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1310431,9879,Azuelo,09/12/86,"10,5",31,"2,95",Azuelo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310446,9880,Bakaiku,09/12/86,"11,77",362,"30,76",Bakaiku, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1319019,10101,Barañáin/Barañain,09/12/86,"1,39",20199,"14531,65",Barañáin/Barañain, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310459,9881,Barásoain,09/12/86,"13,94",621,"44,55",Barásoain, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310462,9882,Barbarin,09/12/86,"8,35",55,"6,59",Barbarin, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310478,9883,Bargota,09/12/86,"25,32",257,"10,15",Bargota, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310484,9884,Barillas,09/12/86,"2,9",214,"73,79",Barillas, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310497,9885,Basaburua,09/12/86,"83,08",834,"10,04",Jauntsarats, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310500,9886,Baztan,09/12/86,"370,99",7777,"20,96",Elizondo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311379,9973,Beintza-Labaien,23/09/86,"28,13",220,"7,82",Beintza-Labaien, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310517,9887,Beire,09/12/86,"22,25",286,"12,85",Beire, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310522,9888,Belascoáin,09/12/86,"6,08",122,"20,07",Belascoáin, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312508,10085,Bera,09/12/86,"35,33",3736,"105,75",Bera, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310538,9889,Berbinzana,09/12/86,"12,98",655,"50,46",Berbinzana, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1319058,10105,Beriáin,10/08/92,"5,43",4069,"749,36",Beriáin, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1319024,10102,Berrioplano/Berriobeiti,18/03/91,"26,13",7256,"277,69",Berrioplano/Berriobeiti," 
 
 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1319030,10103,Berriozar,18/03/91,"2,71",10426,"3847,23",Berriozar, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310543,9890,Bertizarana,09/12/86,"39,56",612,"15,47",Narbarte, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310556,9891,Betelu,09/12/86,"7,17",366,"51,05",Betelu, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312536,10088,Bidaurreta,09/12/86,"5,14",163,"31,71",Bidaurreta, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310569,9892,Biurrun-Olcoz,09/12/86,"15,69",214,"13,64",Biurrun, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310575,9893,Buñuel,09/12/86,"36,38",2219,61,Buñuel, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310594,9895,Burgui/Burgi,09/12/86,"64,33",207,"3,22",Burgui/Burgi, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310608,9896,Burlada/Burlata,09/12/86,"2,11",19096,"9050,24",Burlada/Burlata, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310615,9897,"Busto, El",09/12/86,"7,18",56,"7,8","Busto, El", 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310620,9898,Cabanillas,09/12/86,"35,66",1357,"38,05",Cabanillas, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310636,9899,Cabredo,12/09/86,"11,9",91,"7,65",Cabredo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310641,9900,Cadreita,09/12/86,"27,1",1964,"72,47",Cadreita," 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1310654,9901,Caparroso,09/12/86,"80,82",2766,"34,22",Caparroso, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310667,9902,Cárcar,09/12/86,"40,45",1069,"26,43",Cárcar, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310673,9903,Carcastillo,09/12/86,97,2495,"25,72",Carcastillo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310689,9904,Cascante,09/12/86,"62,93",3864,"61,4",Cascante, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310692,9905,Cáseda,09/12/86,"85,61",974,"11,38",Cáseda, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310706,9906,Castejón,09/12/86,"18,07",4163,"230,38",Castejón, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310713,9907,Castillonuevo,04/02/87,"26,34",16,",61",Castillonuevo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311939,10029,Cendea de Olza/Oltza Zendea,09/12/86,"41,25",1831,"44,39",Ororbia, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310728,9908,Cintruénigo,09/12/86,"37,34",7903,"211,65",Cintruénigo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310749,9910,Cirauqui/Zirauki,09/12/86,"41,47",487,"11,74",Cirauqui/Zirauki, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310752,9911,Ciriza/Ziritza,09/12/86,"4,36",155,"35,55",Ciriza/Ziritza, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310765,9912,Cizur,09/12/86,"52,5",3888,"74,06",Gazólaz, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310771,9913,Corella,09/12/86,"81,35",7971,"97,98",Corella, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310787,9914,Cortes,09/12/86,"36,54",3151,"86,23",Cortes," 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1310790,9915,Desojo,09/12/86,"13,84",79,"5,71",Desojo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310804,9916,Dicastillo,09/12/86,"33,41",604,"18,08",Dicastillo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310811,9917,Donamaria,19/09/86,"23,48",433,"18,44",Donamaria, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312212,10056,Doneztebe/Santesteban,09/12/86,"8,69",1726,"198,62",Doneztebe/Santesteban, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310832,9919,Echarri/Etxarri,09/12/86,"2,29",75,"32,75",Echarri/Etxarri, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310879,9923,Elgorriaga,09/12/86,"3,87",220,"56,85",Elgorriaga, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310898,9925,Enériz/Eneritz,09/12/86,"9,55",286,"29,95",Enériz/Eneritz, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310902,9926,Eratsun,09/12/86,"25,69",151,"5,88",Eratsun, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310919,9927,Ergoiena,09/12/86,"41,79",372,"8,9",Lizarraga, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310924,9928,Erro,09/12/86,"143,73",800,"5,57",Lintzoain, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310945,9930,Eslava,09/12/86,"19,09",111,"5,81",Eslava, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310958,9931,Esparza de Salazar/Espartza Zaraitzu,09/12/86,"26,46",74,"2,8",Esparza de Salazar/Espartza Zaraitzu, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310961,9932,Espronceda,09/12/86,"8,76",104,"11,87",Espronceda, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310977,9933,Estella-Lizarra,09/12/86,"15,45",13810,"893,85",Estella-Lizarra, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310983,9934,Esteribar,09/12/86,"149,13",2702,"18,12",Zubiri, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310996,9935,Etayo,09/12/86,"13,47",58,"4,31",Etayo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310826,9918,Etxalar,28/08/86,"46,28",813,"17,57",Etxalar, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310847,9920,Etxarri Aranatz,09/12/86,"32,94",2483,"75,38",Etxarri Aranatz, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310850,9921,Etxauri,09/12/86,"14,1",650,"46,1",Etxauri, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311000,9936,Eulate,09/12/86,"7,74",284,"36,69",Eulate, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311017,9937,Ezcabarte,09/12/86,"34,16",1805,"52,84",Oricáin, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310930,9929,Ezcároz/Ezkaroze,09/12/86,"28,79",306,"10,63",Ezcároz/Ezkaroze, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311022,9938,Ezkurra,09/12/86,"23,7",146,"6,16",Ezkurra, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311038,9939,Ezprogui,09/12/86,"46,39",43,",93",Ayesa, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311043,9940,Falces,09/12/86,"115,06",2315,"20,12",Falces," 
 
 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1311056,9941,Fitero,09/12/86,"43,23",2011,"46,52",Fitero, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311069,9942,Fontellas,09/12/86,"22,26",996,"44,74",Fontellas, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311075,9943,Funes,09/12/86,"52,48",2440,"46,49",Funes," 
 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1311081,9944,Fustiñana,09/12/86,"66,91",2490,"37,21",Fustiñana, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311094,9945,Galar,09/12/86,"41,18",2273,"55,2",Salinas de Pamplona, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311108,9946,Gallipienzo/Galipentzu,09/12/86,"56,45",98,"1,74",Gallipienzo/Galipentzu, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311115,9947,Gallués/Galoze,09/12/86,43,93,"2,16",Gallués/Galoze, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311120,9948,Garaioa,09/12/86,"21,26",91,"4,28",Garaioa, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311136,9949,Garde,09/12/86,"43,59",139,"3,19",Garde, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311141,9950,Garínoain,09/12/86,"10,52",499,"47,43",Garínoain, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311154,9951,Garralda,09/12/86,"21,51",190,"8,83",Garralda, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311167,9952,Genevilla,23/11/87,"8,64",70,"8,1",Genevilla, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311173,9953,Goizueta,09/12/86,"89,97",704,"7,82",Goizueta, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311189,9954,Goñi,09/12/86,"42,3",158,"3,74",Aizpún, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311192,9955,Güesa/Gorza,09/12/86,"26,59",38,"1,43",Güesa/Gorza, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311206,9956,Guesálaz/Gesalatz,09/12/86,"77,03",432,"5,61",Muez, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311213,9957,Guirguillano,09/12/86,"24,64",78,"3,17",Echarren de Guirguillano, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312567,10091,Hiriberri/Villanueva de Aezkoa,09/12/86,"21,64",102,"4,71",Hiriberri/Villanueva de Aezkoa, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311228,9958,Huarte/Uharte,09/12/86,"3,86",7101,"1839,64",Huarte/Uharte, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311249,9960,Ibargoiti,09/12/86,"54,33",249,"4,58",Idocin, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312592,10094,Igantzi,09/12/86,"16,56",639,"38,59",Igantzi, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311252,9961,Igúzquiza,09/12/86,"16,28",325,"19,96",Igúzquiza, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311265,9962,Imotz,09/12/86,"42,5",423,"9,95",Etxaleku, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311271,9963,Irañeta,09/12/86,"8,52",172,"20,19",Irañeta, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1319045,10104,Irurtzun,24/03/92,"3,74",2233,"597,06",Irurtzun, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311287,9964,Isaba/Izaba,09/12/86,"146,89",395,"2,69",Isaba/Izaba, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311290,9965,Ituren,09/12/86,"15,51",511,"32,95",Ituren, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311304,9966,Iturmendi,09/12/86,"9,77",403,"41,25",Iturmendi, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311326,9968,Izagaondoa,09/12/86,"59,34",176,"2,97",Ardanaz, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311311,9967,Iza/Itza,09/12/86,"51,49",1235,"23,99",Erice, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311332,9969,Izalzu/Itzaltzu,07/01/87,"7,45",40,"5,37",Izalzu/Itzaltzu, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311347,9970,Jaurrieta,09/12/86,"30,84",189,"6,13",Jaurrieta, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311350,9971,Javier,09/12/86,"46,6",110,"2,36",Javier, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311363,9972,Juslapeña,09/12/86,"31,51",563,"17,87",Marcaláin," 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1311385,9974,Lakuntza,09/12/86,"11,12",1279,"115,02",Lakuntza, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311398,9975,Lana,09/12/86,"41,43",169,"4,08",Galbarra, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311402,9976,Lantz,09/12/86,"16,88",148,"8,77",Lantz, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311419,9977,Lapoblación,09/12/86,"20,65",120,"5,81",Meano, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311424,9978,Larraga,09/12/86,"77,1",2075,"26,91",Larraga, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311430,9979,Larraona,09/12/86,"7,71",102,"13,23",Larraona, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311445,9980,Larraun,09/12/86,"107,09",951,"8,88",Mugiro, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311458,9981,Lazagurría,09/12/86,"17,01",189,"11,11",Lazagurría, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311461,9982,Leache/Leatxe,09/12/86,"14,63",30,"2,05",Leache/Leatxe, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311477,9983,Legarda,09/12/86,"8,3",117,"14,1",Legarda, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311483,9984,Legaria,09/12/86,"4,92",111,"22,56",Legaria, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311496,9985,Leitza,03/02/87,"58,49",2913,"49,8",Leitza, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1319083,10108,Lekunberri,17/03/95,"6,71",1536,"228,91",Lekunberri, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311509,9986,Leoz/Leotz,03/02/87,"95,5",220,"2,3",Leoz/Leotz, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311516,9987,Lerga,05/01/87,"21,75",55,"2,53",Lerga, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311521,9988,Lerín,09/12/86,"98,16",1725,"17,57",Lerín, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311537,9989,Lesaka,12/01/87,"55,56",2741,"49,33",Lesaka, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311542,9990,Lezaun,11/02/87,"19,04",242,"12,71",Lezaun, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311555,9991,Liédena,09/12/86,"19,28",292,"15,15",Liédena, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311568,9992,Lizoáin-Arriasgoiti,09/12/86,"65,44",295,"4,51",Lizoáin, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311574,9993,Lodosa,09/12/86,"45,34",4816,"106,22",Lodosa, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311580,9994,Lónguida/Longida,04/02/87,"90,75",298,"3,28",Aos, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311593,9995,Lumbier,09/12/86,"57,38",1318,"22,97",Lumbier, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311607,9996,Luquin,09/12/86,"8,1",132,"16,3",Luquin, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312482,10083,Luzaide/Valcarlos,09/12/86,"44,9",329,"7,33",Luzaide/Valcarlos, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311614,9997,Mañeru,09/12/86,"12,98",434,"33,44",Mañeru, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311629,9998,Marañón,10/09/86,"5,77",52,"9,01",Marañón, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311635,9999,Marcilla,08/10/86,"21,7",2858,"131,71",Marcilla," 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1311640,10000,Mélida,09/09/86,"26,11",733,"28,07",Mélida, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311653,10001,Mendavia,09/12/86,"78,46",3547,"45,21",Mendavia, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311666,10002,Mendaza,05/09/86,"32,95",287,"8,71",Mendaza, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311672,10003,Mendigorria,04/09/86,"39,43",1057,"26,81",Mendigorria, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311688,10004,Metauten,09/12/86,"22,58",288,"12,75",Metauten, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311691,10005,Milagro,09/12/86,"28,44",3416,"120,11",Milagro, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311705,10006,Mirafuentes,05/09/86,"2,65",57,"21,51",Mirafuentes, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311712,10007,Miranda de Arga,09/12/86,"59,79",839,"14,03",Miranda de Arga, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311727,10008,Monreal/Elo,09/12/86,"22,61",478,"21,14",Monreal/Elo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311733,10009,Monteagudo,09/12/86,"10,84",1092,"100,74",Monteagudo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311748,10010,Morentin,09/12/86,"8,94",129,"14,43",Morentin, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311751,10011,Mues,09/12/86,"14,47",75,"5,18",Mues, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311764,10012,Murchante,09/12/86,"13,22",4154,"314,22",Murchante, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311770,10013,Murieta,09/12/86,"4,47",335,"74,94",Murieta, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311786,10014,Murillo el Cuende,09/12/86,"58,72",665,"11,32",Rada," 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1311799,10015,Murillo el Fruto,09/12/86,"33,79",639,"18,91",Murillo el Fruto, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311803,10016,Muruzábal,09/12/86,"5,94",233,"39,23",Muruzábal, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311810,10017,Navascués/Nabaskoze,09/12/86,"95,92",132,"1,38",Navascués/Nabaskoze, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311825,10018,Nazar,05/09/86,"9,42",34,"3,61",Nazar, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1310885,9924,Noáin (Valle de Elorz)/Noain (Elortzibar),09/12/86,"48,15",8320,"172,79",Noáin/Noain, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311831,10019,Obanos,09/12/86,"19,85",935,"47,1",Obanos, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311859,10021,Ochagavía/Otsagabia,09/12/86,"129,16",521,"4,03",Ochagavía/Otsagabia, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311846,10020,Oco,09/12/86,"3,28",77,"23,48",Oco, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311862,10022,Odieta,09/12/86,"24,09",362,"15,03",Ripa/Erripa, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311878,10023,Oiz,22/09/86,"8,1",129,"15,93",Oiz, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311884,10024,Olaibar,09/12/86,"15,99",378,"23,64",Olave/Olabe, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311897,10025,Olazti/Olazagutía,07/11/86,"19,19",1489,"77,59",Olazti/Olazagutía, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311901,10026,Olejua,09/12/86,"4,35",50,"11,49",Olejua, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311918,10027,Olite/Erriberri,09/12/86,"84,15",3946,"46,89",Olite/Erriberri, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311923,10028,Olóriz/Oloritz,09/12/86,"40,72",203,"4,99",Olóriz/Oloritz, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311957,10031,Orbaizeta,09/12/86,"81,72",195,"2,39",Orbaizeta, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311960,10032,Orbara,03/02/87,"8,99",33,"3,67",Orbara, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311976,10033,Orísoain,09/12/86,"7,2",79,"10,97",Orísoain, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1319061,10106,Orkoien,16/12/92,"5,63",4057,"720,6",Orkoien, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311982,10034,Oronz/Orontze,09/12/86,"11,54",47,"4,07",Oronz/Orontze, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1311995,10035,Oroz-Betelu/Orotz-Betelu,09/12/86,"24,15",146,"6,05",Oroz-Betelu/Orotz-Betelu, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312114,10047,Orreaga/Roncesvalles,09/12/86,"15,28",22,"1,44",Orreaga/Roncesvalles, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312009,10036,Oteiza,09/12/86,"47,99",918,"19,13",Oteiza, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312016,10037,Pamplona/Iruña,06/10/86,"25,14",201653,"8021,2",Pamplona/Iruña," 
 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1312021,10038,Peralta/Azkoien,09/12/86,"88,7",5893,"66,44",Peralta/Azkoien," 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1312037,10039,Petilla de Aragón,09/12/86,"27,55",31,"1,13",Petilla de Aragón, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312042,10040,Piedramillera,09/12/86,"13,26",37,"2,79",Piedramillera, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312055,10041,Pitillas,09/12/86,"42,38",484,"11,42",Pitillas, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312068,10042,Puente la Reina/Gares,09/12/86,"39,71",2840,"71,52",Puente la Reina/Gares, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312074,10043,Pueyo,03/02/87,"21,04",351,"16,68",Pueyo, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312080,10044,Ribaforada,09/12/86,"28,95",3750,"129,53",Ribaforada, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312093,10045,Romanzado,09/12/86,"91,44",175,"1,91",Domeño, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312107,10046,Roncal/Erronkari,09/12/86,"38,98",211,"5,41",Roncal/Erronkari, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312129,10048,Sada,09/12/86,"12,65",133,"10,51",Sada, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312135,10049,Saldías,09/12/86,"8,95",122,"13,63",Saldías, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312140,10050,Salinas de Oro/Jaitz,09/12/86,"13,87",109,"7,86",Salinas de Oro/Jaitz, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312153,10051,San Adrián,19/01/87,"21,16",6292,"297,35",San Adrián," 
 "
15,"Navarra, Comunidad Foral de",13430,Navarra,1312172,10053,San Martín de Unx,09/12/86,"50,17",392,"7,81",San Martín de Unx, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312166,10052,Sangüesa/Zangoza,09/12/86,"68,03",4962,"72,94",Sangüesa/Zangoza, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312191,10054,Sansol,09/12/86,"13,63",102,"7,48",Sansol, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312205,10055,Santacara,09/09/86,"33,96",874,"25,74",Santacara, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312227,10057,Sarriés/Sartze,09/12/86,"22,95",58,"2,53",Sarriés/Sartze, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312233,10058,Sartaguda,09/12/86,"14,91",1315,"88,2",Sartaguda, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312248,10059,Sesma,09/12/86,"71,33",1164,"16,32",Sesma, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312251,10060,Sorlada,09/12/86,"6,14",57,"9,28",Sorlada, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312264,10061,Sunbilla,09/12/86,"46,79",675,"14,43",Sunbilla, 
15,"Navarra, Comunidad Foral de",13430,Navarra,1312270,10062,Tafalla,22/04/87,"98,08",10595,"108,02",Tafalla, 
